timestamp,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80
1656086400.0,0.3118,0.2922,0.1716,0.1972,0.3263,0.3183,0.1961,0.1531,0.3206,0.3240,0.1941,0.1336
1656090000.0,0.3129,0.2915,0.1712,0.1969,0.3263,0.3194,0.1971,0.1532,0.3206,0.3240,0.1940,0.1337
1656093600.0,0.3129,0.2915,0.1708,0.1966,0.3263,0.3194,0.1979,0.1533,0.3206,0.3240,0.1940,0.1339
1656097200.0,0.3139,0.2922,0.1705,0.1969,0.3263,0.3194,0.1990,0.1536,0.3206,0.3251,0.1943,0.1342
1656100800.0,0.3139,0.2922,0.1704,0.1971,0.3263,0.3194,0.2001,0.1539,0.3217,0.3251,0.1945,0.1346
1656104400.0,0.3151,0.2922,0.1704,0.1975,0.3275,0.3206,0.2010,0.1542,0.3217,0.3263,0.1949,0.1349
1656108000.0,0.3151,0.2915,0.1703,0.1979,0.3275,0.3194,0.2018,0.1544,0.3217,0.3251,0.1954,0.1351
1656111600.0,0.3151,0.2915,0.1704,0.1984,0.3275,0.3194,0.2030,0.1547,0.3217,0.3263,0.1956,0.1353
1656115200.0,0.3151,0.2915,0.1706,0.1987,0.3275,0.3206,0.2038,0.1550,0.3217,0.3263,0.1963,0.1356
1656118800.0,0.3161,0.2915,0.1708,0.1991,0.3275,0.3206,0.2048,0.1552,0.3217,0.3275,0.1968,0.1358
1656122400.0,0.3161,0.2915,0.1709,0.1996,0.3275,0.3206,0.2057,0.1554,0.3217,0.3275,0.1972,0.1360
1656126000.0,0.3161,0.2915,0.1711,0.1999,0.3275,0.3206,0.2066,0.1556,0.3217,0.3275,0.1978,0.1361
1656129600.0,0.3161,0.2908,0.1712,0.2002,0.3275,0.3206,0.2075,0.1558,0.3217,0.3263,0.1982,0.1362
1656133200.0,0.3161,0.2915,0.1714,0.2005,0.3275,0.3206,0.2085,0.1560,0.3217,0.3263,0.1987,0.1362
1656136800.0,0.3161,0.2908,0.1714,0.2007,0.3263,0.3194,0.2088,0.1560,0.3206,0.3251,0.1990,0.1361
1656140400.0,0.3151,0.2899,0.1715,0.2007,0.3263,0.3194,0.2094,0.1559,0.3206,0.3251,0.1991,0.1360
1656144000.0,0.3151,0.2899,0.1716,0.2004,0.3263,0.3183,0.2098,0.1557,0.3206,0.3240,0.1994,0.1357
1656147600.0,0.3151,0.2899,0.1714,0.1994,0.3263,0.3183,0.2102,0.1553,0.3206,0.3240,0.1991,0.1352
1656151200.0,0.3151,0.2892,0.1711,0.1981,0.3263,0.3183,0.2104,0.1544,0.3194,0.3240,0.1991,0.1345
1656154800.0,0.3151,0.2884,0.1705,0.1966,0.3251,0.3183,0.2104,0.1535,0.3194,0.3240,0.1985,0.1336
1656158400.0,0.3151,0.2878,0.1701,0.1955,0.3251,0.3183,0.2100,0.1526,0.3194,0.3240,0.1979,0.1329
1656162000.0,0.3139,0.2870,0.1694,0.1943,0.3251,0.3183,0.2096,0.1518,0.3194,0.3228,0.1971,0.1322
1656165600.0,0.3151,0.2863,0.1687,0.1932,0.3251,0.3183,0.2087,0.1510,0.3194,0.3240,0.1961,0.1316
1656169200.0,0.3139,0.2848,0.1680,0.1920,0.3251,0.3171,0.2075,0.1504,0.3194,0.3240,0.1951,0.1311
1656172800.0,0.3139,0.2840,0.1673,0.1910,0.3263,0.3171,0.2063,0.1499,0.3194,0.3251,0.1940,0.1307
1656176400.0,0.3151,0.2833,0.1666,0.1902,0.3263,0.3183,0.2048,0.1497,0.3183,0.3240,0.1928,0.1306
1656180000.0,0.3139,0.2819,0.1659,0.1897,0.3263,0.3171,0.2033,0.1497,0.3183,0.3240,0.1919,0.1306
1656183600.0,0.3139,0.2798,0.1653,0.1894,0.3263,0.3171,0.2018,0.1499,0.3183,0.3251,0.1914,0.1308
1656187200.0,0.3139,0.2791,0.1650,0.1894,0.3263,0.3171,0.2005,0.1501,0.3183,0.3251,0.1909,0.1311
1656190800.0,0.3139,0.2779,0.1647,0.1898,0.3263,0.3171,0.1993,0.1504,0.3171,0.3251,0.1906,0.1314
1656194400.0,0.3139,0.2759,0.1646,0.1902,0.3263,0.3161,0.1984,0.1507,0.3171,0.3251,0.1905,0.1316
1656198000.0,0.3129,0.2747,0.1645,0.1905,0.3275,0.3151,0.1973,0.1508,0.3161,0.3263,0.1904,0.1318
