timestamp,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80
1657976400,-403.9768086,-271.7153876,-283.5717245,-319.3608346,-22.19169375,-28.94768212,-148.1878521,-482.5303645,-21.61647201,-21.90408767,-27.07953316,-1017.917173
1657980000,-409.832877,-279.110191,-291.6984257,-326.7122347,-22.19169375,-28.94768212,-149.9351695,-489.6406081,-22.19169375,-21.61647201,-27.07953316,-1027.03601
1657983600,-415.2732843,-283.5717245,-298.3330579,-332.6254607,-22.19169375,-28.94768212,-151.3044342,-493.8040758,-22.47929027,-21.32884679,-26.79208974,-1031.569752
1657987200,-418.9285852,-285.4299739,-302.413207,-335.1649624,-22.19169375,-28.6124031,-153.0511025,-494.9350641,-22.47929027,-21.041212,-26.79208974,-1033.625706
1657990800,-422.5365255,-285.058358,-304.6378752,-337.3805978,-22.19169375,-28.6124031,-154.4198584,-493.3968793,-22.47929027,-21.041212,-26.79208974,-1031.569752
1657994400,-425.4581975,-282.8283057,-304.6378752,-337.3805978,-22.19169375,-28.6124031,-155.5052645,-489.2784611,-22.47929027,-20.75356764,-26.79208974,-1025.398063
1657998000,-427.2836897,-279.85395,-302.0423694,-335.5342775,-21.90408767,-28.32501072,-156.1658776,-483.2552752,-22.47929027,-20.75356764,-26.456727,-1015.856348
1658001600,-427.6487371,-275.8089393,-297.5909915,-331.8865456,-21.90408767,-27.98970751,-156.1658776,-475.8217154,-22.19169375,-20.75356764,-26.456727,-1004.278655
1658005200,-427.6487371,-271.7153876,-292.8123099,-327.4516261,-21.90408767,-28.6124031,-156.1658776,-468.1994368,-22.19169375,-20.75356764,-26.456727,-990.9922344
1658008800,-427.6487371,-267.9921907,-287.2413575,-322.3206967,-21.90408767,-29.52241584,-155.8355776,-460.9785846,-22.19169375,-20.75356764,-26.456727,-980.5978317
1658012400,-427.2836897,-264.6864287,-281.7130499,-317.5103678,-21.90408767,-29.85765951,-155.1277479,-453.7510127,-22.19169375,-20.46591371,-26.16926285,-969.763813
1658016000,-427.2836897,-261.7054386,-276.5064985,-312.0027147,-21.90408767,-30.14500086,-154.7974069,-446.8808712,-22.19169375,-20.46591371,-26.456727,-961.4148369
1658019600,-426.5535438,-258.3505234,-271.3431444,-306.8156029,-21.90408767,-30.48022034,-153.7591076,-440.3235675,-21.90408767,-20.46591371,-26.16926285,-952.6309407
1658023200,-426.1884454,-255.4138423,-266.5024357,-301.6715148,-21.90408767,-30.76754095,-152.7206796,-433.8063462,-21.90408767,-20.46591371,-26.16926285,-945.9611637
1658026800,-425.82333,-253.1756629,-261.7054386,-296.848857,-21.90408767,-31.054852,-152.0125868,-428.7437772,-21.90408767,-20.46591371,-26.16926285,-942.1772975
